Area,Area Confidence,Perimeter,Perimeter Confidence,Compactness,Compactness Confidence,Kernel Length,Kernel Length Confidence,Kernel Width,Kernel Width Confidence,Asymmetry Coefficient,Asymmetry Coefficient Confidence,Kernel Groove Length,Kernel Groove Length Confidence,Wheat Variety
10.79,15.789694375216056,12.93,1.974138739808462,0.8107,31.36501715897636,5.317,65.72823624825372,2.648,89.7305758366094,5.462000000000001,87.74946375642467,5.194,64.54366823007935,3
11.83,71.48244519688113,13.23,50.71635969746414,0.8496,29.832098125516847,5.263,92.58128470566864,2.84,38.32386406630464,5.195,98.14709257866745,5.307,12.836484447905395,3
12.01,66.7778739685542,13.52,94.61270955326195,0.8249,35.261614078782046,5.405,96.86852820873311,2.7760000000000002,83.38483568511474,6.992000000000001,77.68663166801824,5.27,69.07652563921265,3
12.26,25.25864077938834,13.6,69.04475919384765,0.8333,32.5288696205143,5.4079999999999995,26.7533682707241,2.833,17.471138683888743,4.756,6.450150416074041,5.36,95.94778523568883,3
11.18,6.441419334766129,13.04,40.19237282572126,0.8266,74.85137769587531,5.22,54.05359761823107,2.693,71.65915908500881,3.332,90.58766741439587,5.001,60.74370618222663,3
11.36,96.33858833215757,13.05,68.89082362934617,0.8382,50.105685747125264,5.175,44.02512334277048,2.755,9.969648903871986,4.048,45.84594372227772,5.263,23.257209380870027,3
11.19,80.82526283723965,13.05,60.49939193159586,0.8253,52.612839729982596,5.25,75.98552175178571,2.675,33.56101660048567,5.813,83.40560392335773,5.218999999999999,96.23895260993471,3
11.34,54.92699313925192,12.87,20.888939148256767,0.8596,14.875649897091659,5.053,84.23856653329628,2.8489999999999998,96.99086794931328,3.347,17.67798728591017,5.003,70.0553377640537,3
12.13,54.137765198498066,13.73,20.77083307298535,0.8081,91.44180024177263,5.394,22.856016090522544,2.745,65.6615504959019,4.825,14.768464754370092,5.22,18.29842534328111,3
11.75,85.12926663313799,13.52,88.60252896990286,0.8082,32.55729286723336,5.444,27.456466309977813,2.678,78.45237603545003,4.378,90.66622848699335,5.31,76.62179302928293,3
11.49,45.33096776222179,13.22,26.90692102056307,0.8263,32.7564452388212,5.303999999999999,70.62615472551386,2.695,46.13054301067149,5.388,28.552344045904366,5.31,50.41746404010078,3
12.54,39.57104447207674,13.67,7.488477751012912,0.8425,6.884613969783304,5.4510000000000005,41.164305171621464,2.8789999999999996,47.11669710990031,3.082,4.305542695017572,5.4910000000000005,57.40429881272324,3
12.02,33.86691448950588,13.33,83.06775905962272,0.8503,97.94115817517957,5.35,13.020153534647939,2.81,49.26251445072031,4.271,50.1048200315799,5.308,36.578723268594736,3
12.05,25.79690924717717,13.41,52.31977675764631,0.8416,47.96978418092589,5.267,19.53105882385213,2.847,77.31552918492093,4.988,99.05684580353416,5.046,29.375152571511045,3
12.55,2.4408502825104206,13.57,36.82081659729527,0.8558,91.28847372842237,5.332999999999999,56.084931366165,2.968,72.32498074827271,4.419,83.54980615186305,5.176,42.043657546594346,3
11.14,64.64388440000968,12.79,51.15189221326331,0.8558,92.76172424974834,5.011,59.84944470487219,2.7939999999999996,19.376810216897123,6.388,39.62996385394406,5.0489999999999995,52.640222737971,3
12.1,41.66838822984099,13.15,73.67256883512614,0.8793,96.97521431783417,5.105,96.00715716066203,2.9410000000000003,44.060439168556,2.201,99.3073414265694,5.056,46.14430130323974,3
12.44,57.06036315777225,13.59,16.855360788759775,0.8462,81.56292877315127,5.319,53.2779953140362,2.897,54.20239204198886,4.9239999999999995,79.66701948025768,5.27,86.62656460547747,3
12.15,6.232163080352104,13.45,65.30669982365252,0.8443,92.54432251913127,5.417000000000001,60.89807637733641,2.8369999999999997,57.14286453148551,3.638,84.20658675763089,5.337999999999999,7.420553967563837,3
11.35,35.494344368629584,13.12,71.3436998399841,0.8291,92.22893236500579,5.176,14.88547544618255,2.668,92.67709424082689,4.337,64.61069531835517,5.132000000000001,19.89893124081876,3
11.24,13.828411395509788,13.0,81.50034439283779,0.8359,80.13676781661853,5.09,41.38019179564879,2.715,83.97471765072257,3.5210000000000004,39.43813314133705,5.088,93.75052245826048,3
11.02,12.512901528549037,13.0,26.976063367613833,0.8189,13.458121604268348,5.325,27.979129165520476,2.701,14.988123634414608,6.735,90.57097386732066,5.162999999999999,60.78580695556354,3
11.55,25.9112968915828,13.1,60.96663306641944,0.8455,52.37117222858407,5.167000000000001,69.54228379264254,2.845,37.61207194225269,6.715,47.06292224006611,4.956,61.75297889169927,3
11.27,82.89343809851582,12.97,23.21138783734972,0.8419,57.560401300414924,5.088,26.70572511205558,2.763,10.897250323749441,4.309,93.46421662649821,5.0,62.974994051869714,3
11.4,39.77973130648728,13.08,56.10446736195358,0.8375,99.24975279861579,5.136,21.44003100600701,2.763,2.622382083834418,5.587999999999999,55.21910708222612,5.0889999999999995,24.349513436220725,3
10.83,40.108215192090135,12.96,17.23629719288945,0.8099,78.39485499662527,5.278,36.768439858411774,2.641,7.45859588783212,5.182,90.98574658614854,5.185,39.46792213571106,3
10.8,61.244492299293896,12.57,78.97676248812812,0.8590000000000001,70.29162166549554,4.981,47.05490562443623,2.821,18.29655353635339,4.773,47.715640081037314,5.063,21.014841364230165,3
11.26,23.352965329584997,13.01,86.67178646504996,0.8355,74.66490368444387,5.186,33.83949710142522,2.71,76.60771785454263,5.335,42.682078707669625,5.092,15.198323667114044,3
10.74,0.7477173042134244,12.73,32.964356032052855,0.8329,36.15777640834769,5.145,60.57321560302136,2.642,66.7221423253715,4.702,58.86823143731551,4.963,98.95122669581666,3
11.48,52.87017398867132,13.05,22.231856181299335,0.8473,94.23135578402167,5.18,18.120366885667227,2.758,79.7870977334251,5.876,31.73104658366761,5.002,74.381410866067,3
12.21,50.089961955722664,13.47,96.37884170558321,0.8453,64.35008896152287,5.357,87.99102945666537,2.8930000000000002,28.850341527132972,1.661,14.939761605954082,5.178,87.91372504837682,3
11.41,64.88395923408532,12.95,70.6690313251521,0.856,40.25746085300167,5.09,69.4171364986253,2.775,15.551101531303413,4.957,58.933244314600856,4.825,0.14632322837967449,3
12.46,43.83169556417158,13.41,84.37926222446576,0.8706,46.45715772976086,5.236000000000001,53.47632180856879,3.017,97.21002692327157,4.987,85.09629219538112,5.147,70.44709823089177,3
12.19,68.65131306582006,13.36,3.0534474937409795,0.8579,97.97549273107326,5.24,5.81622757311645,2.909,82.60249130855136,4.857,27.777624924381694,5.1579999999999995,30.726206633651277,3
11.65,73.14219491610719,13.07,89.93933116527742,0.8575,53.212839743153815,5.1080000000000005,32.60066399610153,2.85,94.67820693149292,5.209,86.50214121278488,5.135,49.79107243633002,3
12.89,23.83746751620238,13.77,62.24520608976366,0.8541,16.77975358744883,5.495,69.01073689391266,3.0260000000000002,1.878707456910067,6.185,78.71289610182677,5.316,67.52514254032553,3
11.56,49.50722507160109,13.31,31.65291542410674,0.8198,14.835499413404985,5.3629999999999995,64.50642776594175,2.6830000000000003,39.65474800085378,4.062,77.56758582665128,5.182,3.118688607266795,3
11.81,47.882688758179334,13.45,43.17656228924081,0.8198,68.72421966577477,5.412999999999999,81.19541778331114,2.716,63.37982170632665,4.898,41.513018601399274,5.352,37.07593190445929,3
10.91,22.5062085038767,12.8,76.1592993501026,0.8372,56.27755309150185,5.088,89.1508543589568,2.675,73.6074580199555,4.178999999999999,99.87565168726059,4.956,55.389547602753034,3
11.23,41.22461329173408,12.82,78.5411955930974,0.8594,90.68062611875042,5.0889999999999995,31.536636965384822,2.821,91.26506166783467,7.524,79.0878236469853,4.957,87.43782177656371,3
10.59,56.0407434487989,12.41,18.990086818143226,0.8648,18.460034404937076,4.899,49.37306827337068,2.787,53.77317942344237,4.975,57.564879642227915,4.794,51.32069251663592,3
10.93,90.69395045058482,12.8,62.58865053379801,0.8390000000000001,41.110881372687004,5.046,33.0041610586696,2.717,39.07923995826413,5.398,11.350996819836933,5.045,31.758324011456672,3
11.27,91.77065838382222,12.86,16.562952750215764,0.8563,72.79602186359784,5.091,12.792226588170752,2.804,0.5324017585244256,3.985,57.38154912706415,5.001,60.376073503134656,3
11.87,27.522536346579905,13.02,97.30498312350107,0.8795,5.010503390228793,5.132000000000001,14.011709167323072,2.9530000000000003,80.38632441272911,3.597,1.4381200827081053,5.132000000000001,58.36119252877,3
10.82,64.64151756425885,12.83,44.357655630583416,0.8256,9.922240658548521,5.18,25.64694451170253,2.63,98.21579264325665,4.853,90.22086883488682,5.0889999999999995,29.228876389861767,3
12.11,4.81973433614038,13.27,91.3145005203284,0.8639,54.57079014280206,5.236000000000001,8.802876349734245,2.975,90.72464418329662,4.132,33.66972575551538,5.012,54.80517049332726,3
12.8,7.155138822789708,13.47,72.82478447867935,0.8859999999999999,26.57292165954248,5.16,53.882553301026704,3.1260000000000003,66.22685058344358,4.873,36.834486387883224,4.914,27.61228787119213,3
12.79,51.169170920020655,13.53,60.62599043956083,0.8786,10.693759623426747,5.224,70.29224414380715,3.054,34.24754639148959,5.483,55.08831816499049,4.958,1.1292985394507404,3
13.37,87.7424078946487,13.78,26.1984031344887,0.8849,26.16975684968622,5.32,56.3072593302158,3.128,23.915025648517396,4.67,63.746402688442004,5.091,31.07254784722183,3
12.62,15.946773075783105,13.67,52.65923229048832,0.8481,63.21410877348209,5.41,68.47667479227295,2.911,77.50196869400034,3.306,58.27270677250831,5.231,8.643084495293651,3
12.76,76.60278587973121,13.38,13.861974163698576,0.8964,52.63774368243828,5.073,22.624800773903985,3.155,93.54293685991804,2.8280000000000003,48.49252171533167,4.83,49.18912508708685,3
12.38,88.30095693755464,13.44,13.809799323879336,0.8609,7.849676054083088,5.218999999999999,19.940434771043634,2.989,96.03260916542146,5.472,63.43552401942114,5.045,50.11489035231449,3
12.67,31.18020318353023,13.32,71.57497662356597,0.8977,7.281144555071172,4.984,56.757484868097706,3.135,17.560737859966792,2.3,84.71422608166053,4.745,87.02219322743177,3
11.18,69.25569646028146,12.72,36.10897683334488,0.868,85.06269918187016,5.0089999999999995,88.42855938364801,2.81,58.535274879316376,4.051,44.62093959337685,4.828,74.79066300640736,3
12.7,84.89911224865752,13.41,75.13763114866316,0.8874,64.32389604915947,5.183,42.22645485970449,3.091,51.311826867508124,8.456,50.007937788296076,5.0,74.93779731799825,3
12.37,37.16143307475649,13.47,24.04936039137613,0.8567,17.3367258246811,5.204,0.4236644311168547,2.96,42.742517766105294,3.9189999999999996,81.03469203716892,5.001,98.96444225826386,3
12.19,70.12826629078087,13.2,71.81581423147705,0.8783,86.18340673453348,5.1370000000000005,2.00516046712097,2.9810000000000003,79.44006922875018,3.6310000000000002,0.3406069596069261,4.87,26.46779674051207,3
11.23,73.64181165753182,12.88,71.84769263967773,0.8511,2.1849383341961626,5.14,30.530459301328705,2.795,93.57823842440698,4.325,16.07104980189884,5.003,37.27355881364615,3
13.2,59.45778048409015,13.66,30.549588105251058,0.8883,36.81047923863917,5.236000000000001,61.537423148949784,3.2319999999999998,72.46248214709705,8.315,32.502993465104126,5.056,23.055712919093885,3
11.84,85.62771389130047,13.21,10.63854338796414,0.8521,84.76297370096515,5.175,8.456543641575164,2.8360000000000003,70.03058605196281,3.5980000000000003,21.393738795923866,5.044,10.248681602567233,3
12.3,89.66043711163488,13.34,39.70078551871341,0.8684,71.02784127552225,5.242999999999999,22.45103439701539,2.9739999999999998,69.0614518611634,5.6370000000000005,89.60099487021844,5.063,51.522913213204944,3
